Timestamp,User,Message
1554208759,PCannon,User Logged On OfficeComputer15
1554208761,PCannon,User Logged On TestSystem2
1554208763,LRobinett,User Logged On OfficeComputer2
1554208765,EJacobs,User Logged On OfficeComputer16
1554208767,LBaker,User Logged Off OfficeComputer15
1554208769,SWayman,User Logged On OfficeComputer20
1554208771,RFrank,User Logged Off OfficeComputer5
1554208773,LBaker,User Logged Off OfficeComputer7
1554208775,RKelly,User Logged On OfficeComputer9
1554208777,MBowen,User Logged Off Server1
1554208779,TRivers,User Logged Off OfficeComputer1
1554208781,TRivers,User Logged On OfficeComputer15
1554208783,HMcCann,User Logged Off OfficeComputer6
1554208785,LBaker,User Logged On OfficeComputer3
1554208787,SConrad,User Logged On OfficeComputer16
1554208789,RKelly,User Logged Off OfficeComputer16
1554208791,HMcCann,User Logged On OfficeComputer6
1554208793,KSwanson,User Logged On OfficeComputer7
1554208795,SConrad,User Logged On OfficeComputer17
1554208797,SWayman,User Logged On OfficeComputer17
1554208799,LCarney,User Logged Off OfficeComputer17
1554208801,RFrank,User Logged Off OfficeComputer1
1554208803,LBaker,User Logged Off OfficeComputer12
1554208805,KSwanson,User Logged Off OfficeComputer16
1554208807,WDavis,User Logged On OfficeComputer8
1554208809,HMcCann,User Logged On OfficeComputer2
1554208811,WDavis,User Logged Off OfficeComputer20
1554208813,BCombs,User Logged Off OfficeComputer9
1554208815,RFrank,User Logged Off OfficeComputer10
1554208817,WDavis,User Logged On OfficeComputer12
1554208819,HMcCann,User Logged Off Server1
1554208821,EJacobs,User Logged On TestSystem1
1554208823,DHawkins,User Logged On OfficeComputer3
1554208825,MBowen,User Logged Off OfficeComputer17
1554208827,TRivers,User Logged On Server1
1554208829,RFrank,User Logged On TestSystem2
1554208831,RFrank,User Logged On OfficeComputer9
1554208833,MBowen,User Logged Off Server2
1554208835,RKelly,User Logged On OfficeComputer8
1554208837,SConrad,User Logged On Server2
1554208839,DHawkins,User Logged On OfficeComputer5
1554208841,LCarney,User Logged On OfficeComputer9
1554208843,LCarney,User Logged Off OfficeComputer15
1554208845,SConrad,User Logged Off OfficeComputer16
1554208847,LRobinett,User Logged On OfficeComputer11
1554208849,SConrad,User Logged On TestSystem1
1554208851,SConrad,User Logged Off OfficeComputer18
1554208853,BCombs,User Logged Off TestSystem1
1554208855,SWayman,User Logged Off OfficeComputer16
1554208857,BCombs,User Logged Off OfficeComputer5
1554208859,RKelly,User Logged Off OfficeComputer19
1554208861,PCannon,User Logged Off OfficeComputer13
1554208863,RKelly,User Logged On TestSystem2
1554208865,EJacobs,User Logged Off OfficeComputer11
1554208867,PCannon,User Logged On OfficeComputer14
1554208869,HMcCann,User Logged On TestSystem1
1554208871,MBowen,User Logged Off OfficeComputer9
1554208873,SWayman,User Logged On OfficeComputer19
1554208875,LBaker,User Logged Off OfficeComputer13
1554208877,SConrad,User Logged On OfficeComputer20
1554208879,SConrad,User Logged On OfficeComputer4
1554208881,PCannon,User Logged Off OfficeComputer2
1554208883,RMelton,User Logged On Server2
1554208885,PCannon,User Logged Off OfficeComputer6
1554208887,RFrank,User Logged On OfficeComputer2
1554208889,RFrank,User Logged Off OfficeComputer16
1554208891,WDavis,User Logged On OfficeComputer12
1554208893,RMelton,User Logged On OfficeComputer10
1554208895,RMelton,User Logged Off OfficeComputer12
1554208897,LMarshall,User Logged On OfficeComputer20
1554208899,DHawkins,User Logged On Server2
1554208901,TRivers,User Logged On OfficeComputer12
1554208903,LBaker,User Logged Off OfficeComputer9
1554208905,EJacobs,User Logged On OfficeComputer6
1554208907,MBowen,User Logged On OfficeComputer15
1554208909,LCarney,User Logged Off OfficeComputer15
1554208911,SWayman,User Logged On OfficeComputer20
1554208913,LCarney,User Logged Off OfficeComputer7
1554208915,KSwanson,User Logged Off OfficeComputer14
1554208917,RKelly,User Logged On OfficeComputer10
1554208919,LBaker,User Logged Off TestSystem1
1554208921,EJacobs,User Logged Off OfficeComputer8
1554208923,HMcCann,User Logged Off OfficeComputer13
1554208925,SConrad,User Logged Off OfficeComputer18
1554208927,DHawkins,User Logged Off OfficeComputer18
1554208929,DHawkins,User Logged Off OfficeComputer11
1554208931,SWayman,User Logged Off OfficeComputer10
1554208933,LBaker,User Logged On OfficeComputer5
1554208935,MBowen,User Logged On Server3
1554208937,RKelly,User Logged On OfficeComputer5
1554208939,RFrank,User Logged On OfficeComputer6
1554208941,KSwanson,User Logged Off OfficeComputer4
1554208943,MFoster,User Logged Off OfficeComputer9
1554208945,LMarshall,User Logged Off OfficeComputer19
1554208947,MFoster,User Logged On OfficeComputer16
1554208949,SConrad,User Logged On OfficeComputer15
1554208951,MFoster,User Logged Off OfficeComputer17
1554208953,RFrank,User Logged Off OfficeComputer14
1554208955,LMarshall,User Logged On OfficeComputer2
1554208957,RFrank,User Logged Off OfficeComputer8
1554208959,BCombs,User Logged Off OfficeComputer20
1554208961,LMarshall,User Logged On OfficeComputer3
1554208963,MFoster,User Logged On OfficeComputer4
1554208965,RFrank,User Logged Off OfficeComputer5
1554208967,PCannon,User Logged Off TestSystem1
1554208969,EJacobs,User Logged On OfficeComputer10
1554208971,LBaker,User Logged Off OfficeComputer13
1554208973,RKelly,User Logged On OfficeComputer4
1554208975,DHawkins,User Logged Off OfficeComputer10
1554208977,MBowen,User Logged Off OfficeComputer16
1554208979,LRobinett,User Logged On OfficeComputer13
1554208981,SWayman,User Logged Off OfficeComputer13
1554208983,LRobinett,User Logged Off OfficeComputer18
1554208985,RMelton,User Logged On OfficeComputer7
1554208987,MFoster,User Logged On OfficeComputer13
1554208989,WDavis,User Logged Off OfficeComputer10
1554208991,PCannon,User Logged On OfficeComputer16
1554208993,PCannon,User Logged On OfficeComputer9
1554208995,LRobinett,User Logged On OfficeComputer12
1554208997,SConrad,User Logged On Server2
1554208999,SWayman,User Logged On Server1
1554209001,RFrank,User Logged Off Server3
1554209003,LRobinett,User Logged On OfficeComputer3
1554209005,LMarshall,User Logged Off OfficeComputer2
1554209007,BCombs,User Logged Off OfficeComputer2
1554209009,DHawkins,User Logged Off Server3
1554209011,RFrank,User Logged On OfficeComputer17
1554209013,LMarshall,User Logged Off OfficeComputer6
1554209015,KSwanson,User Logged Off OfficeComputer16
1554209017,RFrank,User Logged Off OfficeComputer3
1554209019,LMarshall,User Logged Off OfficeComputer9
1554209021,HMcCann,User Logged On OfficeComputer17
1554209023,RFrank,User Logged On OfficeComputer20
1554209025,BCombs,User Logged Off OfficeComputer3
1554209027,LRobinett,User Logged Off OfficeComputer2
1554209029,RMelton,User Logged Off OfficeComputer19
1554209031,MBowen,User Logged On OfficeComputer1
1554209033,LBaker,User Logged On OfficeComputer4
1554209035,EJacobs,User Logged On OfficeComputer7
1554209037,BCombs,User Logged Off OfficeComputer11
1554209039,LMarshall,User Logged Off OfficeComputer8
1554209041,PCannon,User Logged On OfficeComputer5
1554209043,HMcCann,User Logged Off OfficeComputer1
1554209045,TRivers,User Logged On OfficeComputer5
1554209047,WDavis,User Logged On Server2
1554209049,BCombs,User Logged On OfficeComputer9
1554209051,RKelly,User Logged On OfficeComputer8
1554209053,EJacobs,User Logged Off OfficeComputer8
1554209055,EJacobs,User Logged Off OfficeComputer11
1554209057,RFrank,User Logged On Server2
1554209059,HMcCann,User Logged Off OfficeComputer12
1554209061,EJacobs,User Logged Off OfficeComputer3
1554209063,SWayman,User Logged On OfficeComputer7
1554209065,LCarney,User Logged Off OfficeComputer15
1554209067,WDavis,User Logged Off OfficeComputer4
1554209069,SConrad,User Logged On OfficeComputer2
1554209071,BCombs,User Logged On OfficeComputer20
1554209073,RKelly,User Logged On Server2
1554209075,LBaker,User Logged Off OfficeComputer15
1554209077,RKelly,User Logged Off Server2
1554209079,SWayman,User Logged Off OfficeComputer2
1554209081,TRivers,User Logged Off OfficeComputer12
1554209083,SWayman,User Logged Off OfficeComputer1
1554209085,LMarshall,User Logged Off OfficeComputer14
1554209087,LBaker,User Logged On OfficeComputer13
1554209089,KSwanson,User Logged On OfficeComputer18
1554209091,DHawkins,User Logged Off OfficeComputer8
1554209093,LMarshall,User Logged Off OfficeComputer11
1554209095,PCannon,User Logged On OfficeComputer17
1554209097,DHawkins,User Logged Off OfficeComputer1
1554209099,EJacobs,User Logged On Server2
1554209101,LBaker,User Logged On OfficeComputer14
1554209103,LBaker,User Logged On OfficeComputer5
1554209105,LRobinett,User Logged Off Server1
1554209107,LBaker,User Logged On TestSystem2
1554209109,LRobinett,User Logged On OfficeComputer12
1554209111,WDavis,User Logged Off TestSystem1
1554209113,KSwanson,User Logged On TestSystem2
1554209115,SConrad,User Logged On OfficeComputer15
1554209117,WDavis,User Logged On OfficeComputer14
1554209119,LCarney,User Logged On Server2
1554209121,MFoster,User Logged Off OfficeComputer16
1554209123,EJacobs,User Logged Off OfficeComputer19
1554209125,PCannon,User Logged On OfficeComputer13
1554209127,LBaker,User Logged Off OfficeComputer13
1554209129,PCannon,User Logged Off OfficeComputer5
1554209131,RKelly,User Logged Off OfficeComputer18
1554209133,RMelton,User Logged On OfficeComputer2
1554209135,LRobinett,User Logged Off OfficeComputer18
1554209137,TRivers,User Logged Off OfficeComputer15
1554209139,WDavis,User Logged On OfficeComputer5
1554209141,PCannon,User Logged Off OfficeComputer9
1554209143,KSwanson,User Logged On OfficeComputer18
1554209145,SConrad,User Logged On OfficeComputer17
1554209147,MBowen,User Logged Off OfficeComputer7
1554209149,RFrank,User Logged Off OfficeComputer13
1554209151,RMelton,User Logged On OfficeComputer19
1554209153,LBaker,User Logged On Server3
1554209155,LBaker,User Logged Off OfficeComputer2
1554209157,TRivers,User Logged On OfficeComputer20
1554209159,WDavis,User Logged On TestSystem2
1554209161,MFoster,User Logged On Server2
1554209163,MBowen,User Logged On Server3
1554209165,WDavis,User Logged On OfficeComputer20
1554209167,DHawkins,User Logged On OfficeComputer10
1554209169,KSwanson,User Logged Off OfficeComputer11
1554209171,TRivers,User Logged Off Server3
1554209173,SWayman,User Logged On TestSystem2
1554209175,DHawkins,User Logged Off OfficeComputer6
1554209177,LCarney,User Logged Off OfficeComputer13
1554209179,SConrad,User Logged Off OfficeComputer14
1554209181,KSwanson,User Logged On OfficeComputer15
1554209183,LBaker,User Logged On OfficeComputer13
1554209185,MBowen,User Logged On OfficeComputer16
1554209187,MBowen,User Logged Off TestSystem2
1554209189,LBaker,User Logged Off OfficeComputer8
1554209191,WDavis,User Logged Off OfficeComputer6
1554209193,LRobinett,User Logged Off TestSystem2
1554209195,MFoster,User Logged Off Server3
1554209197,RFrank,User Logged On Server2
1554209199,RMelton,User Logged Off Server1
1554209201,SWayman,User Logged On OfficeComputer10
1554209203,SWayman,User Logged Off OfficeComputer6
1554209205,DHawkins,User Logged Off OfficeComputer14
1554209207,TRivers,User Logged On OfficeComputer18
1554209209,WDavis,User Logged On OfficeComputer13
1554209211,KSwanson,User Logged Off OfficeComputer17
1554209213,MBowen,User Logged Off Server1
1554209215,LCarney,User Logged Off Server2
1554209217,HMcCann,User Logged On OfficeComputer15
1554209219,SConrad,User Logged Off OfficeComputer2
1554209221,TRivers,User Logged Off Server1
1554209223,WDavis,User Logged On OfficeComputer15
1554209225,LMarshall,User Logged On OfficeComputer15
1554209227,LRobinett,User Logged On TestSystem2
1554209229,RFrank,User Logged Off OfficeComputer13
1554209231,WDavis,User Logged Off OfficeComputer3
1554209233,RKelly,User Logged Off OfficeComputer9
1554209235,MFoster,User Logged Off OfficeComputer13
1554209237,WDavis,User Logged On OfficeComputer19
1554209239,MFoster,User Logged Off OfficeComputer17
1554209241,SWayman,User Logged Off OfficeComputer2
1554209243,PCannon,User Logged On Server2
1554209245,RMelton,User Logged Off Server2
1554209247,RFrank,User Logged Off OfficeComputer12
1554209249,MFoster,User Logged Off OfficeComputer9
1554209251,LRobinett,User Logged Off OfficeComputer10
1554209253,SWayman,User Logged On TestSystem1
1554209255,RMelton,User Logged Off OfficeComputer7
1554209257,DHawkins,User Logged On Server3
1554209259,RMelton,User Logged On OfficeComputer5
1554209261,PCannon,User Logged Off OfficeComputer17
1554209263,MFoster,User Logged On OfficeComputer16
1554209265,HMcCann,User Logged On OfficeComputer11
1554209267,SWayman,User Logged On OfficeComputer20
1554209269,MFoster,User Logged On OfficeComputer17
1554209271,LCarney,User Logged Off OfficeComputer3
1554209273,LBaker,User Logged On OfficeComputer15
1554209275,WDavis,User Logged Off OfficeComputer11
1554209277,LCarney,User Logged On OfficeComputer14
1554209279,MFoster,User Logged On OfficeComputer14
1554209281,PCannon,User Logged On OfficeComputer14
1554209283,SConrad,User Logged Off OfficeComputer8
1554209285,SWayman,User Logged Off OfficeComputer7
1554209287,LMarshall,User Logged On TestSystem2
1554209289,KSwanson,User Logged Off OfficeComputer5
1554209291,EJacobs,User Logged On TestSystem2
1554209293,RMelton,User Logged On Server1
1554209295,PCannon,User Logged Off OfficeComputer6
1554209297,KSwanson,User Logged On OfficeComputer14
1554209299,EJacobs,User Logged On TestSystem2
1554209301,MBowen,User Logged On OfficeComputer1
1554209303,MBowen,User Logged Off OfficeComputer12
1554209305,TRivers,User Logged Off OfficeComputer7
1554209307,MBowen,User Logged Off OfficeComputer10
1554209309,WDavis,User Logged On OfficeComputer1
1554209311,LMarshall,User Logged Off OfficeComputer12
1554209313,TRivers,User Logged Off TestSystem1
1554209315,LBaker,User Logged Off OfficeComputer18
1554209317,SConrad,User Logged On Server3
1554209319,LBaker,User Logged Off Server1
1554209321,SConrad,User Logged Off OfficeComputer15
1554209323,SConrad,User Logged Off TestSystem2
1554209325,LMarshall,User Logged Off OfficeComputer4
1554209327,LCarney,User Logged On OfficeComputer18
1554209329,MFoster,User Logged Off OfficeComputer15
1554209331,BCombs,User Logged On Server3
1554209333,MFoster,User Logged On OfficeComputer11
1554209335,RKelly,User Logged On OfficeComputer6
1554209337,LMarshall,User Logged On OfficeComputer14
1554209339,TRivers,User Logged Off OfficeComputer9
1554209341,LMarshall,User Logged On OfficeComputer7
1554209343,MFoster,User Logged Off OfficeComputer3
1554209345,KSwanson,User Logged On OfficeComputer20
1554209347,KSwanson,User Logged On OfficeComputer15
1554209349,DHawkins,User Logged On OfficeComputer4
1554209351,RFrank,User Logged Off OfficeComputer16
1554209353,LRobinett,User Logged On TestSystem2
1554209355,LMarshall,User Logged On Server3
1554209357,LMarshall,User Logged Off OfficeComputer11
1554209359,LBaker,User Logged On OfficeComputer20
1554209361,PCannon,User Logged On OfficeComputer10
1554209363,LBaker,User Logged On OfficeComputer20
1554209365,WDavis,User Logged On Server1
1554209367,SWayman,User Logged On OfficeComputer18
1554209369,EJacobs,User Logged On OfficeComputer10
1554209371,HMcCann,User Logged Off OfficeComputer2
1554209373,LBaker,User Logged Off OfficeComputer5
1554209375,HMcCann,User Logged On OfficeComputer2
1554209377,KSwanson,User Logged On TestSystem1
1554209379,LRobinett,User Logged On OfficeComputer8
1554209381,LRobinett,User Logged On OfficeComputer18
1554209383,MFoster,User Logged Off OfficeComputer2
1554209385,KSwanson,User Logged On OfficeComputer20
1554209387,EJacobs,User Logged On Server1
1554209389,LBaker,User Logged On OfficeComputer3
1554209391,SWayman,User Logged On OfficeComputer5
1554209393,RFrank,User Logged On Server2
1554209395,RMelton,User Logged Off OfficeComputer20
1554209397,MBowen,User Logged Off OfficeComputer18
1554209399,SConrad,User Logged On OfficeComputer11
1554209401,SWayman,User Logged On OfficeComputer12
1554209403,LCarney,User Logged On TestSystem1
1554209405,RFrank,User Logged On TestSystem2
1554209407,LMarshall,User Logged On OfficeComputer20
1554209409,WDavis,User Logged Off OfficeComputer18
1554209411,MBowen,User Logged Off OfficeComputer20
1554209413,MFoster,User Logged On OfficeComputer16
1554209415,WDavis,User Logged On OfficeComputer9
1554209417,EJacobs,User Logged On OfficeComputer16
1554209419,SConrad,User Logged On TestSystem1
1554209421,LRobinett,User Logged On OfficeComputer5
1554209423,RKelly,User Logged Off OfficeComputer18
1554209425,LCarney,User Logged Off OfficeComputer8
1554209427,MFoster,User Logged Off OfficeComputer3
1554209429,SConrad,User Logged On Server2
1554209431,LRobinett,User Logged Off Server1
1554209433,LRobinett,User Logged Off OfficeComputer19
1554209435,PCannon,User Logged On OfficeComputer6
1554209437,SWayman,User Logged On OfficeComputer17
1554209439,EJacobs,User Logged Off OfficeComputer13
1554209441,LCarney,User Logged On OfficeComputer9
1554209443,MBowen,User Logged On TestSystem1
1554209445,EJacobs,User Logged On Server3
1554209447,LBaker,User Logged Off OfficeComputer8
1554209449,RFrank,User Logged On OfficeComputer15
1554209451,PCannon,User Logged Off OfficeComputer2
1554209453,LRobinett,User Logged On Server1
1554209455,HMcCann,User Logged Off Server1
1554209457,BCombs,User Logged Off OfficeComputer4
1554209459,LCarney,User Logged Off OfficeComputer5
1554209461,RKelly,User Logged On OfficeComputer20
1554209463,RMelton,User Logged On OfficeComputer8
1554209465,DHawkins,User Logged Off OfficeComputer17
1554209467,LBaker,User Logged Off Server1
1554209469,SConrad,User Logged On OfficeComputer20
1554209471,LCarney,User Logged Off TestSystem1
1554209473,PCannon,User Logged On OfficeComputer7
1554209475,BCombs,User Logged On OfficeComputer7
1554209477,EJacobs,User Logged On OfficeComputer15
1554209479,RKelly,User Logged Off OfficeComputer2
1554209481,SConrad,User Logged Off TestSystem1
1554209483,DHawkins,User Logged Off OfficeComputer16
1554209485,LBaker,User Logged Off OfficeComputer1
1554209487,MFoster,User Logged On OfficeComputer5
1554209489,BCombs,User Logged On OfficeComputer17
1554209491,KSwanson,User Logged On OfficeComputer4
1554209493,LCarney,User Logged Off OfficeComputer9
1554209495,PCannon,User Logged On Server2
1554209497,MBowen,User Logged On OfficeComputer17
1554209499,SWayman,User Logged Off OfficeComputer1
1554209501,LCarney,User Logged Off Server1
1554209503,MBowen,User Logged On OfficeComputer3
1554209505,BCombs,User Logged On OfficeComputer16
1554209507,LMarshall,User Logged Off TestSystem2
1554209509,RFrank,User Logged Off OfficeComputer16
1554209511,WDavis,User Logged On OfficeComputer20
1554209513,TRivers,User Logged On OfficeComputer16
1554209515,PCannon,User Logged Off OfficeComputer9
1554209517,PCannon,User Logged Off OfficeComputer18
1554209519,MBowen,User Logged On Server2
1554209521,RFrank,User Logged Off OfficeComputer12
1554209523,MBowen,User Logged Off OfficeComputer1
1554209525,HMcCann,User Logged On OfficeComputer12
1554209527,HMcCann,User Logged On OfficeComputer14
1554209529,BCombs,User Logged Off OfficeComputer1
1554209531,SConrad,User Logged Off OfficeComputer4
1554209533,BCombs,User Logged On OfficeComputer2
1554209535,RFrank,User Logged On OfficeComputer9
1554209537,PCannon,User Logged Off OfficeComputer17
1554209539,SConrad,User Logged Off OfficeComputer5
1554209541,RKelly,User Logged Off OfficeComputer12
1554209543,DHawkins,User Logged On OfficeComputer8
1554209545,SConrad,User Logged On OfficeComputer10
1554209547,PCannon,User Logged On OfficeComputer8
1554209549,TRivers,User Logged Off OfficeComputer2
1554209551,MFoster,User Logged Off TestSystem1
1554209553,LMarshall,User Logged Off OfficeComputer16
1554209555,DHawkins,User Logged On OfficeComputer4
1554209557,WDavis,User Logged Off OfficeComputer5
1554209559,KSwanson,User Logged Off OfficeComputer2
1554209561,SWayman,User Logged Off OfficeComputer13
1554209563,LBaker,User Logged Off OfficeComputer5
1554209565,RKelly,User Logged Off OfficeComputer17
1554209567,DHawkins,User Logged Off Server1
1554209569,HMcCann,User Logged On OfficeComputer15
1554209571,RKelly,User Logged Off OfficeComputer1
1554209573,KSwanson,User Logged Off OfficeComputer3
1554209575,SConrad,User Logged Off OfficeComputer18
1554209577,MFoster,User Logged On OfficeComputer11
1554209579,TRivers,User Logged On OfficeComputer6
1554209581,KSwanson,User Logged Off TestSystem2
1554209583,BCombs,User Logged Off OfficeComputer8
1554209585,KSwanson,User Logged On OfficeComputer11
1554209587,EJacobs,User Logged On OfficeComputer20
1554209589,TRivers,User Logged On OfficeComputer5
1554209591,PCannon,User Logged On OfficeComputer4
1554209593,HMcCann,User Logged Off OfficeComputer18
1554209595,WDavis,User Logged Off OfficeComputer13
1554209597,EJacobs,User Logged Off OfficeComputer3
1554209599,BCombs,User Logged Off OfficeComputer12
1554209601,RFrank,User Logged On OfficeComputer16
1554209603,RMelton,User Logged Off OfficeComputer15
1554209605,LRobinett,User Logged On Server1
1554209607,LBaker,User Logged Off TestSystem1
1554209609,TRivers,User Logged On OfficeComputer7
1554209611,DHawkins,User Logged On OfficeComputer19
1554209613,HMcCann,User Logged Off OfficeComputer9
1554209615,WDavis,User Logged Off OfficeComputer5
1554209617,EJacobs,User Logged On OfficeComputer13
1554209619,KSwanson,User Logged Off OfficeComputer17
1554209621,SWayman,User Logged On OfficeComputer8
1554209623,PCannon,User Logged On Server3
1554209625,DHawkins,User Logged Off OfficeComputer5
1554209627,RKelly,User Logged On OfficeComputer12
1554209629,LRobinett,User Logged Off OfficeComputer7
1554209631,DHawkins,User Logged On OfficeComputer9
1554209633,BCombs,User Logged Off OfficeComputer6
1554209635,RKelly,User Logged Off OfficeComputer2
1554209637,LCarney,User Logged Off OfficeComputer6
1554209639,HMcCann,User Logged Off OfficeComputer10
1554209641,EJacobs,User Logged On TestSystem2
1554209643,DHawkins,User Logged On OfficeComputer17
1554209645,KSwanson,User Logged Off Server3
1554209647,RFrank,User Logged On TestSystem2
1554209649,RKelly,User Logged On OfficeComputer2
1554209651,RKelly,User Logged On OfficeComputer9
1554209653,RKelly,User Logged On OfficeComputer11
1554209655,DHawkins,User Logged Off OfficeComputer11
1554209657,RFrank,User Logged Off Server1
1554209659,PCannon,User Logged On TestSystem2
1554209661,LMarshall,User Logged Off OfficeComputer10
1554209663,PCannon,User Logged Off OfficeComputer5
1554209665,HMcCann,User Logged Off OfficeComputer4
1554209667,RFrank,User Logged Off OfficeComputer13
1554209669,SWayman,User Logged On OfficeComputer2
1554209671,BCombs,User Logged On Server3
1554209673,WDavis,User Logged Off OfficeComputer2
1554209675,MFoster,User Logged Off Server3
1554209677,TRivers,User Logged On OfficeComputer13
1554209679,LCarney,User Logged On OfficeComputer4
1554209681,SWayman,User Logged Off OfficeComputer4
1554209683,BCombs,User Logged Off OfficeComputer6
1554209685,MFoster,User Logged Off OfficeComputer14
1554209687,PCannon,User Logged Off OfficeComputer17
1554209689,LMarshall,User Logged Off OfficeComputer13
1554209691,SConrad,User Logged Off Server2
1554209693,PCannon,User Logged Off OfficeComputer3
1554209695,EJacobs,User Logged On OfficeComputer6
1554209697,LCarney,User Logged On OfficeComputer5
1554209699,LRobinett,User Logged On OfficeComputer13
1554209701,LMarshall,User Logged On OfficeComputer12
1554209703,DHawkins,User Logged On OfficeComputer5
1554209705,PCannon,User Logged On OfficeComputer12
1554209707,LMarshall,User Logged Off OfficeComputer8
1554209709,LBaker,User Logged On OfficeComputer11
1554209711,SConrad,User Logged On OfficeComputer3
1554209713,RFrank,User Logged Off OfficeComputer19
1554209715,LMarshall,User Logged On OfficeComputer16
1554209717,LCarney,User Logged Off OfficeComputer12
1554209719,LBaker,User Logged On OfficeComputer10
1554209721,DHawkins,User Logged Off OfficeComputer9
1554209723,KSwanson,User Logged On TestSystem1
1554209725,RMelton,User Logged On OfficeComputer8
1554209727,RMelton,User Logged On OfficeComputer20
1554209729,HMcCann,User Logged On OfficeComputer6
1554209731,RKelly,User Logged On OfficeComputer7
1554209733,LBaker,User Logged On OfficeComputer8
1554209735,HMcCann,User Logged On OfficeComputer9
1554209737,LBaker,User Logged On OfficeComputer12
1554209739,LMarshall,User Logged On OfficeComputer10
1554209741,KSwanson,User Logged Off TestSystem1
1554209743,PCannon,User Logged Off OfficeComputer11
1554209745,KSwanson,User Logged Off OfficeComputer4
1554209747,LCarney,User Logged Off TestSystem2
1554209749,MFoster,User Logged Off OfficeComputer4
1554209751,HMcCann,User Logged Off Server2
1554209753,EJacobs,User Logged On OfficeComputer13
1554209755,MBowen,User Logged Off OfficeComputer13
1554209757,SWayman,User Logged On Server2
1554209759,MFoster,User Logged Off OfficeComputer13
1554209761,WDavis,User Logged Off OfficeComputer17
1554209763,KSwanson,User Logged Off OfficeComputer1
1554209765,RKelly,User Logged On OfficeComputer11
1554209767,DHawkins,User Logged On OfficeComputer11
1554209769,TRivers,User Logged On OfficeComputer2
1554209771,TRivers,User Logged Off OfficeComputer3
1554209773,SWayman,User Logged Off TestSystem1
1554209775,HMcCann,User Logged Off OfficeComputer17
1554209777,LRobinett,User Logged On OfficeComputer4
1554209779,EJacobs,User Logged Off OfficeComputer10
1554209781,MBowen,User Logged On OfficeComputer13
1554209783,DHawkins,User Logged Off OfficeComputer1
1554209785,SWayman,User Logged Off OfficeComputer20
1554209787,HMcCann,User Logged On OfficeComputer2
1554209789,MBowen,User Logged Off OfficeComputer9
1554209791,MBowen,User Logged Off OfficeComputer3
1554209793,LRobinett,User Logged Off TestSystem2
1554209795,BCombs,User Logged Off Server3
1554209797,SConrad,User Logged Off OfficeComputer15
1554209799,BCombs,User Logged On Server3
1554209801,LMarshall,User Logged On OfficeComputer7
1554209803,HMcCann,User Logged Off OfficeComputer10
1554209805,MFoster,User Logged On OfficeComputer11
1554209807,HMcCann,User Logged Off OfficeComputer16
1554209809,EJacobs,User Logged On OfficeComputer5
1554209811,LMarshall,User Logged Off OfficeComputer5
1554209813,WDavis,User Logged Off OfficeComputer4
1554209815,TRivers,User Logged On OfficeComputer11
1554209817,MFoster,User Logged On OfficeComputer17
1554209819,DHawkins,User Logged Off OfficeComputer19
1554209821,WDavis,User Logged Off OfficeComputer8
1554209823,DHawkins,User Logged Off OfficeComputer16
1554209825,RKelly,User Logged Off OfficeComputer14
1554209827,MBowen,User Logged Off OfficeComputer1
1554209829,EJacobs,User Logged Off OfficeComputer10
1554209831,SWayman,User Logged Off TestSystem2
1554209833,TRivers,User Logged On OfficeComputer2
1554209835,MFoster,User Logged Off OfficeComputer18
1554209837,LRobinett,User Logged Off OfficeComputer6
1554209839,HMcCann,User Logged On OfficeComputer18
1554209841,LMarshall,User Logged Off OfficeComputer15
1554209843,WDavis,User Logged On OfficeComputer16
1554209845,LBaker,User Logged On TestSystem1
1554209847,SConrad,User Logged Off OfficeComputer18
1554209849,EJacobs,User Logged On OfficeComputer8
1554209851,LMarshall,User Logged Off OfficeComputer6
1554209853,DHawkins,User Logged On OfficeComputer18
1554209855,LMarshall,User Logged Off OfficeComputer16
1554209857,RKelly,User Logged On OfficeComputer1
1554209859,RKelly,User Logged On OfficeComputer18
1554209861,TRivers,User Logged Off OfficeComputer20
1554209863,SConrad,User Logged Off OfficeComputer19
1554209865,KSwanson,User Logged On OfficeComputer7
1554209867,TRivers,User Logged Off OfficeComputer20
1554209869,WDavis,User Logged Off OfficeComputer17
1554209871,LBaker,User Logged On OfficeComputer2
1554209873,TRivers,User Logged On OfficeComputer8
1554209875,LCarney,User Logged On OfficeComputer14
1554209877,KSwanson,User Logged Off OfficeComputer15
1554209879,LMarshall,User Logged Off OfficeComputer3
1554209881,WDavis,User Logged Off OfficeComputer15
1554209883,BCombs,User Logged On OfficeComputer16
1554209885,LBaker,User Logged Off OfficeComputer11
1554209887,RFrank,User Logged On TestSystem1
1554209889,KSwanson,User Logged Off OfficeComputer20
1554209891,RMelton,User Logged Off OfficeComputer6
1554209893,SWayman,User Logged On Server3
1554209895,RKelly,User Logged On OfficeComputer3
1554209897,HMcCann,User Logged Off OfficeComputer7
1554209899,EJacobs,User Logged On OfficeComputer11
1554209901,EJacobs,User Logged Off OfficeComputer4
1554209903,EJacobs,User Logged On OfficeComputer17
1554209905,RKelly,User Logged Off OfficeComputer13
1554209907,RFrank,User Logged On OfficeComputer8
1554209909,RMelton,User Logged On OfficeComputer14
1554209911,RMelton,User Logged On OfficeComputer4
1554209913,MFoster,User Logged On OfficeComputer6
1554209915,BCombs,User Logged Off OfficeComputer5
