Timestamp,User,Host Name,Message
1554208649,WDavis,OfficeComputer12,Logged On Successful
1554208651,SWayman,OfficeComputer14,Logged Off Successful
1554208651,SConrad,OfficeComputer18,Started Web Client
1554208653,EJacobs,Server1,Logged On Successful
1554208655,TRivers,OfficeComputer18,Logged Off Successful
1554208656,WDavis,OfficeComputer12,Started SNMP Client
1554208656,EJacobs,Server1,Started Python Client
1554208657,DHawkins,Server1,Logged Off Successful
1554208659,BCombs,Server2,Logged On Successful
1554208661,SWayman,Server1,Logged On Successful
1554208663,KSwanson,TestSystem1,Logged On Successful
1554208664,BCombs,Server2,Started Web Client
1554208665,TRivers,OfficeComputer15,Logged Off Successful
1554208666,SWayman,Server1,Started Python Client
1554208667,LMarshall,TestSystem2,Logged Off Successful
1554208669,MBowen,OfficeComputer7,Logged Off Successful
1554208669,KSwanson,TestSystem1,Started SNMP Client
1554208671,MFoster,OfficeComputer19,Logged Off Successful
1554208673,SConrad,OfficeComputer16,Logged Off Successful
1554208675,PCannon,OfficeComputer20,Logged Off Successful
1554208677,PCannon,Server1,Logged Off Successful
1554208679,LCarney,Server1,Logged Off Successful
1554208681,EJacobs,OfficeComputer17,Logged On Successful
1554208683,SConrad,Server2,Logged On Successful
1554208685,RKelly,OfficeComputer13,Logged Off Successful
1554208685,EJacobs,OfficeComputer17,Started SNMP Client
1554208687,RFrank,OfficeComputer7,Logged Off Successful
1554208689,TRivers,OfficeComputer4,Logged On Successful
1554208689,SConrad,Server2,Started Python Client
1554208690,TRivers,OfficeComputer4,Started SNMP Client
1554208691,SWayman,OfficeComputer5,Logged On Successful
1554208693,LRobinett,OfficeComputer10,Logged Off Successful
1554208695,SConrad,OfficeComputer19,Logged Off Successful
1554208697,SConrad,OfficeComputer4,Logged Off Successful
1554208699,RKelly,OfficeComputer7,Logged Off Successful
1554208699,SWayman,OfficeComputer5,Started Web Client
1554208701,HMcCann,OfficeComputer18,Logged Off Successful
1554208703,LBaker,OfficeComputer13,Logged Off Successful
1554208705,PCannon,OfficeComputer18,Logged On Successful
1554208707,WDavis,Server3,Logged On Successful
1554208709,KSwanson,OfficeComputer16,Logged On Successful
1554208710,PCannon,OfficeComputer18,Started SNMP Client
1554208710,WDavis,Server3,Started Web Client
1554208711,SConrad,OfficeComputer14,Logged On Successful
1554208713,WDavis,OfficeComputer9,Logged On Successful
1554208715,PCannon,OfficeComputer2,Logged On Successful
1554208715,KSwanson,OfficeComputer16,Started Web Client
1554208716,SConrad,OfficeComputer14,Started Web Client
1554208717,TRivers,OfficeComputer17,Logged On Successful
1554208718,WDavis,OfficeComputer9,Started SNMP Client
1554208719,SWayman,OfficeComputer10,Logged On Successful
1554208719,PCannon,OfficeComputer2,Started Python Client
1554208721,MBowen,TestSystem2,Logged Off Successful
1554208721,SWayman,OfficeComputer10,Started FTP Client
1554208723,PCannon,TestSystem1,Logged On Successful
1554208725,DHawkins,OfficeComputer4,Logged Off Successful
1554208725,TRivers,OfficeComputer17,Started FTP Client
1554208727,BCombs,OfficeComputer11,Logged On Successful
1554208727,PCannon,TestSystem1,Started FTP Client
1554208729,WDavis,OfficeComputer20,Logged Off Successful
1554208731,KSwanson,OfficeComputer1,Logged On Successful
1554208733,SWayman,OfficeComputer8,Logged On Successful
1554208734,SWayman,OfficeComputer8,Started FTP Client
1554208735,LMarshall,OfficeComputer6,Logged On Successful
1554208735,BCombs,OfficeComputer11,Started FTP Client
1554208735,KSwanson,OfficeComputer1,Started SNMP Client
1554208737,PCannon,OfficeComputer8,Logged On Successful
1554208739,KSwanson,OfficeComputer18,Logged On Successful
1554208740,PCannon,OfficeComputer8,Started SNMP Client
1554208741,WDavis,OfficeComputer19,Logged Off Successful
1554208742,KSwanson,OfficeComputer18,Started Web Client
1554208743,DHawkins,OfficeComputer12,Logged Off Successful
1554208743,LMarshall,OfficeComputer6,Started Web Client
1554208745,WDavis,OfficeComputer9,Logged Off Successful
1554208747,HMcCann,OfficeComputer12,Logged Off Successful
1554208749,SConrad,OfficeComputer5,Logged Off Successful
1554208751,PCannon,OfficeComputer4,Logged Off Successful
1554208753,WDavis,OfficeComputer12,Logged Off Successful
1554208755,SWayman,OfficeComputer11,Logged Off Successful
1554208757,RKelly,Server1,Logged On Successful
1554208759,PCannon,OfficeComputer15,Logged On Successful
1554208761,PCannon,TestSystem2,Logged On Successful
1554208763,LRobinett,OfficeComputer2,Logged On Successful
1554208763,RKelly,Server1,Started Web Client
1554208764,PCannon,TestSystem2,Started FTP Client
1554208765,EJacobs,OfficeComputer16,Logged On Successful
1554208765,PCannon,OfficeComputer15,Started SNMP Client
1554208766,EJacobs,OfficeComputer16,Started Python Client
1554208767,LBaker,OfficeComputer15,Logged Off Successful
1554208769,SWayman,OfficeComputer20,Logged On Successful
1554208770,SWayman,OfficeComputer20,Started Web Client
1554208771,RFrank,OfficeComputer5,Logged Off Successful
1554208771,LRobinett,OfficeComputer2,Started Web Client
1554208773,LBaker,OfficeComputer7,Logged Off Successful
1554208775,RKelly,OfficeComputer9,Logged On Successful
1554208777,MBowen,Server1,Logged Off Successful
1554208779,TRivers,OfficeComputer1,Logged Off Successful
1554208781,TRivers,OfficeComputer15,Logged On Successful
1554208782,RKelly,OfficeComputer9,Started Python Client
1554208782,TRivers,OfficeComputer15,Started SNMP Client
1554208783,HMcCann,OfficeComputer6,Logged Off Successful
1554208785,LBaker,OfficeComputer3,Logged On Successful
1554208787,SConrad,OfficeComputer16,Logged On Successful
1554208788,SConrad,OfficeComputer16,Started Web Client
1554208789,RKelly,OfficeComputer16,Logged Off Successful
1554208789,LBaker,OfficeComputer3,Started FTP Client
1554208791,HMcCann,OfficeComputer6,Logged On Successful
1554208793,KSwanson,OfficeComputer7,Logged On Successful
1554208794,KSwanson,OfficeComputer7,Started SNMP Client
1554208795,SConrad,OfficeComputer17,Logged On Successful
1554208795,HMcCann,OfficeComputer6,Started SNMP Client
1554208797,SWayman,OfficeComputer17,Logged On Successful
1554208798,SConrad,OfficeComputer17,Started Web Client
1554208799,LCarney,OfficeComputer17,Logged Off Successful
1554208800,SWayman,OfficeComputer17,Started SNMP Client
1554208801,RFrank,OfficeComputer1,Logged Off Successful
1554208803,LBaker,OfficeComputer12,Logged Off Successful
1554208805,KSwanson,OfficeComputer16,Logged Off Successful
1554208807,WDavis,OfficeComputer8,Logged On Successful
1554208809,HMcCann,OfficeComputer2,Logged On Successful
1554208811,WDavis,OfficeComputer20,Logged Off Successful
1554208812,WDavis,OfficeComputer8,Started SNMP Client
1554208813,BCombs,OfficeComputer9,Logged Off Successful
1554208815,RFrank,OfficeComputer10,Logged Off Successful
1554208816,HMcCann,OfficeComputer2,Started Python Client
1554208817,WDavis,OfficeComputer12,Logged On Successful
1554208818,WDavis,OfficeComputer12,Started SNMP Client
1554208819,HMcCann,Server1,Logged Off Successful
1554208821,EJacobs,TestSystem1,Logged On Successful
1554208823,DHawkins,OfficeComputer3,Logged On Successful
1554208823,EJacobs,TestSystem1,Started SNMP Client
1554208825,MBowen,OfficeComputer17,Logged Off Successful
1554208827,TRivers,Server1,Logged On Successful
1554208827,DHawkins,OfficeComputer3,Started Python Client
1554208829,RFrank,TestSystem2,Logged On Successful
1554208830,TRivers,Server1,Started Web Client
1554208831,RFrank,OfficeComputer9,Logged On Successful
1554208832,RFrank,OfficeComputer9,Started Web Client
1554208833,MBowen,Server2,Logged Off Successful
1554208835,RKelly,OfficeComputer8,Logged On Successful
1554208836,RFrank,TestSystem2,Started FTP Client
1554208837,SConrad,Server2,Logged On Successful
1554208839,DHawkins,OfficeComputer5,Logged On Successful
1554208841,LCarney,OfficeComputer9,Logged On Successful
1554208841,RKelly,OfficeComputer8,Started FTP Client
1554208842,DHawkins,OfficeComputer5,Started Python Client
1554208843,LCarney,OfficeComputer15,Logged Off Successful
1554208844,SConrad,Server2,Started Web Client
1554208845,SConrad,OfficeComputer16,Logged Off Successful
1554208847,LRobinett,OfficeComputer11,Logged On Successful
1554208848,LCarney,OfficeComputer9,Started SNMP Client
1554208848,LRobinett,OfficeComputer11,Started Web Client
1554208849,SConrad,TestSystem1,Logged On Successful
1554208850,SConrad,TestSystem1,Started Web Client
1554208851,SConrad,OfficeComputer18,Logged Off Successful
1554208853,BCombs,TestSystem1,Logged Off Successful
1554208855,SWayman,OfficeComputer16,Logged Off Successful
1554208857,BCombs,OfficeComputer5,Logged Off Successful
1554208859,RKelly,OfficeComputer19,Logged Off Successful
1554208861,PCannon,OfficeComputer13,Logged Off Successful
1554208863,RKelly,TestSystem2,Logged On Successful
1554208864,RKelly,TestSystem2,Started Web Client
1554208865,EJacobs,OfficeComputer11,Logged Off Successful
1554208867,PCannon,OfficeComputer14,Logged On Successful
1554208869,HMcCann,TestSystem1,Logged On Successful
1554208871,MBowen,OfficeComputer9,Logged Off Successful
1554208871,PCannon,OfficeComputer14,Started Python Client
1554208873,SWayman,OfficeComputer19,Logged On Successful
1554208874,HMcCann,TestSystem1,Started SNMP Client
1554208875,LBaker,OfficeComputer13,Logged Off Successful
1554208877,SConrad,OfficeComputer20,Logged On Successful
1554208877,SWayman,OfficeComputer19,Started Web Client
1554208878,SConrad,OfficeComputer20,Started Python Client
1554208879,SConrad,OfficeComputer4,Logged On Successful
1554208881,PCannon,OfficeComputer2,Logged Off Successful
1554208883,RMelton,Server2,Logged On Successful
1554208884,SConrad,OfficeComputer4,Started SNMP Client
1554208885,PCannon,OfficeComputer6,Logged Off Successful
1554208887,RFrank,OfficeComputer2,Logged On Successful
1554208889,RFrank,OfficeComputer16,Logged Off Successful
1554208890,RFrank,OfficeComputer2,Started Web Client
1554208891,WDavis,OfficeComputer12,Logged On Successful
1554208891,RMelton,Server2,Started SNMP Client
1554208893,RMelton,OfficeComputer10,Logged On Successful
1554208895,RMelton,OfficeComputer12,Logged Off Successful
1554208896,RMelton,OfficeComputer10,Started Web Client
1554208897,LMarshall,OfficeComputer20,Logged On Successful
1554208897,WDavis,OfficeComputer12,Started SNMP Client
1554208899,DHawkins,Server2,Logged On Successful
1554208901,TRivers,OfficeComputer12,Logged On Successful
1554208902,LMarshall,OfficeComputer20,Started Python Client
1554208902,TRivers,OfficeComputer12,Started Web Client
1554208903,LBaker,OfficeComputer9,Logged Off Successful
1554208904,DHawkins,Server2,Started Python Client
1554208905,EJacobs,OfficeComputer6,Logged On Successful
1554208907,MBowen,OfficeComputer15,Logged On Successful
1554208908,EJacobs,OfficeComputer6,Started Python Client
1554208909,LCarney,OfficeComputer15,Logged Off Successful
1554208911,SWayman,OfficeComputer20,Logged On Successful
1554208913,LCarney,OfficeComputer7,Logged Off Successful
1554208915,KSwanson,OfficeComputer14,Logged Off Successful
1554208915,MBowen,OfficeComputer15,Started SNMP Client
1554208915,SWayman,OfficeComputer20,Started FTP Client
1554208917,RKelly,OfficeComputer10,Logged On Successful
1554208918,RKelly,OfficeComputer10,Started SNMP Client
1554208919,LBaker,TestSystem1,Logged Off Successful
1554208921,EJacobs,OfficeComputer8,Logged Off Successful
1554208923,HMcCann,OfficeComputer13,Logged Off Successful
1554208925,SConrad,OfficeComputer18,Logged Off Successful
1554208927,DHawkins,OfficeComputer18,Logged Off Successful
1554208929,DHawkins,OfficeComputer11,Logged Off Successful
1554208931,SWayman,OfficeComputer10,Logged Off Successful
1554208933,LBaker,OfficeComputer5,Logged On Successful
1554208935,MBowen,Server3,Logged On Successful
1554208935,LBaker,OfficeComputer5,Started FTP Client
1554208937,RKelly,OfficeComputer5,Logged On Successful
1554208938,MBowen,Server3,Started FTP Client
1554208939,RFrank,OfficeComputer6,Logged On Successful
1554208941,KSwanson,OfficeComputer4,Logged Off Successful
1554208941,RKelly,OfficeComputer5,Started SNMP Client
1554208942,RFrank,OfficeComputer6,Started SNMP Client
1554208943,MFoster,OfficeComputer9,Logged Off Successful
1554208945,LMarshall,OfficeComputer19,Logged Off Successful
1554208947,MFoster,OfficeComputer16,Logged On Successful
1554208949,SConrad,OfficeComputer15,Logged On Successful
1554208950,SConrad,OfficeComputer15,Started FTP Client
1554208951,MFoster,OfficeComputer17,Logged Off Successful
1554208952,MFoster,OfficeComputer16,Started SNMP Client
1554208953,RFrank,OfficeComputer14,Logged Off Successful
1554208955,LMarshall,OfficeComputer2,Logged On Successful
1554208957,RFrank,OfficeComputer8,Logged Off Successful
1554208959,BCombs,OfficeComputer20,Logged Off Successful
1554208961,LMarshall,OfficeComputer3,Logged On Successful
1554208961,LMarshall,OfficeComputer2,Started Web Client
1554208963,MFoster,OfficeComputer4,Logged On Successful
1554208965,RFrank,OfficeComputer5,Logged Off Successful
1554208966,LMarshall,OfficeComputer3,Started Python Client
1554208967,PCannon,TestSystem1,Logged Off Successful
1554208968,MFoster,OfficeComputer4,Started Python Client
1554208969,EJacobs,OfficeComputer10,Logged On Successful
1554208971,LBaker,OfficeComputer13,Logged Off Successful
1554208973,RKelly,OfficeComputer4,Logged On Successful
1554208973,EJacobs,OfficeComputer10,Started SNMP Client
1554208975,DHawkins,OfficeComputer10,Logged Off Successful
1554208977,MBowen,OfficeComputer16,Logged Off Successful
1554208979,LRobinett,OfficeComputer13,Logged On Successful
1554208981,SWayman,OfficeComputer13,Logged Off Successful
1554208981,RKelly,OfficeComputer4,Started SNMP Client
1554208981,LRobinett,OfficeComputer13,Started Web Client
1554208983,LRobinett,OfficeComputer18,Logged Off Successful
1554208985,RMelton,OfficeComputer7,Logged On Successful
1554208987,MFoster,OfficeComputer13,Logged On Successful
1554208989,WDavis,OfficeComputer10,Logged Off Successful
1554208991,PCannon,OfficeComputer16,Logged On Successful
1554208992,RMelton,OfficeComputer7,Started FTP Client
1554208993,PCannon,OfficeComputer9,Logged On Successful
1554208994,MFoster,OfficeComputer13,Started Web Client
1554208995,LRobinett,OfficeComputer12,Logged On Successful
1554208995,PCannon,OfficeComputer16,Started FTP Client
1554208997,SConrad,Server2,Logged On Successful
1554208998,PCannon,OfficeComputer9,Started Python Client
1554208999,SWayman,Server1,Logged On Successful
1554209000,LRobinett,OfficeComputer12,Started SNMP Client
1554209001,RFrank,Server3,Logged Off Successful
1554209002,SWayman,Server1,Started SNMP Client
1554209003,LRobinett,OfficeComputer3,Logged On Successful
1554209003,SConrad,Server2,Started FTP Client
1554209005,LMarshall,OfficeComputer2,Logged Off Successful
1554209007,BCombs,OfficeComputer2,Logged Off Successful
1554209009,DHawkins,Server3,Logged Off Successful
1554209009,LRobinett,OfficeComputer3,Started Web Client
1554209011,RFrank,OfficeComputer17,Logged On Successful
1554209013,LMarshall,OfficeComputer6,Logged Off Successful
1554209015,KSwanson,OfficeComputer16,Logged Off Successful
1554209016,RFrank,OfficeComputer17,Started Web Client
1554209017,RFrank,OfficeComputer3,Logged Off Successful
1554209019,LMarshall,OfficeComputer9,Logged Off Successful
1554209021,HMcCann,OfficeComputer17,Logged On Successful
1554209023,RFrank,OfficeComputer20,Logged On Successful
1554209025,BCombs,OfficeComputer3,Logged Off Successful
1554209027,LRobinett,OfficeComputer2,Logged Off Successful
1554209027,HMcCann,OfficeComputer17,Started Web Client
1554209027,RFrank,OfficeComputer20,Started FTP Client
1554209029,RMelton,OfficeComputer19,Logged Off Successful
1554209031,MBowen,OfficeComputer1,Logged On Successful
1554209033,LBaker,OfficeComputer4,Logged On Successful
1554209033,MBowen,OfficeComputer1,Started SNMP Client
1554209035,EJacobs,OfficeComputer7,Logged On Successful
1554209037,BCombs,OfficeComputer11,Logged Off Successful
1554209039,LMarshall,OfficeComputer8,Logged Off Successful
1554209039,LBaker,OfficeComputer4,Started Python Client
1554209040,EJacobs,OfficeComputer7,Started FTP Client
1554209041,PCannon,OfficeComputer5,Logged On Successful
1554209043,HMcCann,OfficeComputer1,Logged Off Successful
1554209045,TRivers,OfficeComputer5,Logged On Successful
1554209047,WDavis,Server2,Logged On Successful
1554209047,PCannon,OfficeComputer5,Started SNMP Client
1554209048,WDavis,Server2,Started SNMP Client
1554209049,BCombs,OfficeComputer9,Logged On Successful
1554209049,TRivers,OfficeComputer5,Started Web Client
1554209051,RKelly,OfficeComputer8,Logged On Successful
1554209053,EJacobs,OfficeComputer8,Logged Off Successful
1554209054,RKelly,OfficeComputer8,Started FTP Client
1554209055,EJacobs,OfficeComputer11,Logged Off Successful
1554209055,BCombs,OfficeComputer9,Started SNMP Client
1554209057,RFrank,Server2,Logged On Successful
1554209059,HMcCann,OfficeComputer12,Logged Off Successful
1554209061,EJacobs,OfficeComputer3,Logged Off Successful
1554209063,SWayman,OfficeComputer7,Logged On Successful
1554209064,RFrank,Server2,Started Python Client
1554209064,SWayman,OfficeComputer7,Started FTP Client
1554209065,LCarney,OfficeComputer15,Logged Off Successful
1554209067,WDavis,OfficeComputer4,Logged Off Successful
1554209069,SConrad,OfficeComputer2,Logged On Successful
1554209071,BCombs,OfficeComputer20,Logged On Successful
1554209073,RKelly,Server2,Logged On Successful
1554209075,LBaker,OfficeComputer15,Logged Off Successful
1554209075,RKelly,Server2,Started FTP Client
1554209076,SConrad,OfficeComputer2,Started SNMP Client
1554209077,RKelly,Server2,Logged Off Successful
1554209077,BCombs,OfficeComputer20,Started Python Client
1554209079,SWayman,OfficeComputer2,Logged Off Successful
1554209081,TRivers,OfficeComputer12,Logged Off Successful
1554209083,SWayman,OfficeComputer1,Logged Off Successful
1554209085,LMarshall,OfficeComputer14,Logged Off Successful
1554209087,LBaker,OfficeComputer13,Logged On Successful
1554209088,LBaker,OfficeComputer13,Started SNMP Client
1554209089,KSwanson,OfficeComputer18,Logged On Successful
1554209091,DHawkins,OfficeComputer8,Logged Off Successful
1554209093,LMarshall,OfficeComputer11,Logged Off Successful
1554209095,PCannon,OfficeComputer17,Logged On Successful
1554209095,KSwanson,OfficeComputer18,Started Python Client
1554209097,DHawkins,OfficeComputer1,Logged Off Successful
1554209099,EJacobs,Server2,Logged On Successful
1554209100,PCannon,OfficeComputer17,Started Web Client
1554209101,LBaker,OfficeComputer14,Logged On Successful
1554209103,LBaker,OfficeComputer5,Logged On Successful
1554209105,LRobinett,Server1,Logged Off Successful
1554209105,LBaker,OfficeComputer5,Started SNMP Client
1554209107,LBaker,TestSystem2,Logged On Successful
1554209107,EJacobs,Server2,Started Python Client
1554209108,LBaker,OfficeComputer14,Started Web Client
1554209109,LRobinett,OfficeComputer12,Logged On Successful
1554209110,LBaker,TestSystem2,Started Python Client
1554209111,WDavis,TestSystem1,Logged Off Successful
1554209113,KSwanson,TestSystem2,Logged On Successful
1554209113,LRobinett,OfficeComputer12,Started Python Client
1554209115,SConrad,OfficeComputer15,Logged On Successful
1554209117,WDavis,OfficeComputer14,Logged On Successful
1554209117,SConrad,OfficeComputer15,Started Web Client
1554209118,WDavis,OfficeComputer14,Started FTP Client
1554209119,LCarney,Server2,Logged On Successful
1554209120,KSwanson,TestSystem2,Started FTP Client
1554209121,MFoster,OfficeComputer16,Logged Off Successful
1554209123,EJacobs,OfficeComputer19,Logged Off Successful
1554209125,PCannon,OfficeComputer13,Logged On Successful
1554209125,LCarney,Server2,Started Web Client
1554209126,PCannon,OfficeComputer13,Started Python Client
1554209127,LBaker,OfficeComputer13,Logged Off Successful
1554209129,PCannon,OfficeComputer5,Logged Off Successful
1554209131,RKelly,OfficeComputer18,Logged Off Successful
1554209133,RMelton,OfficeComputer2,Logged On Successful
1554209135,LRobinett,OfficeComputer18,Logged Off Successful
1554209137,TRivers,OfficeComputer15,Logged Off Successful
1554209137,RMelton,OfficeComputer2,Started FTP Client
1554209139,WDavis,OfficeComputer5,Logged On Successful
1554209141,PCannon,OfficeComputer9,Logged Off Successful
1554209142,WDavis,OfficeComputer5,Started SNMP Client
1554209143,KSwanson,OfficeComputer18,Logged On Successful
1554209145,SConrad,OfficeComputer17,Logged On Successful
1554209147,MBowen,OfficeComputer7,Logged Off Successful
1554209148,KSwanson,OfficeComputer18,Started Web Client
1554209148,SConrad,OfficeComputer17,Started SNMP Client
1554209149,RFrank,OfficeComputer13,Logged Off Successful
1554209151,RMelton,OfficeComputer19,Logged On Successful
1554209153,LBaker,Server3,Logged On Successful
1554209155,LBaker,OfficeComputer2,Logged Off Successful
1554209157,TRivers,OfficeComputer20,Logged On Successful
1554209157,LBaker,Server3,Started SNMP Client
1554209158,RMelton,OfficeComputer19,Started SNMP Client
1554209159,WDavis,TestSystem2,Logged On Successful
1554209161,MFoster,Server2,Logged On Successful
1554209161,TRivers,OfficeComputer20,Started Python Client
1554209162,WDavis,TestSystem2,Started SNMP Client
1554209163,MBowen,Server3,Logged On Successful
1554209165,WDavis,OfficeComputer20,Logged On Successful
1554209165,MBowen,Server3,Started SNMP Client
1554209167,DHawkins,OfficeComputer10,Logged On Successful
1554209168,MFoster,Server2,Started Web Client
1554209169,KSwanson,OfficeComputer11,Logged Off Successful
1554209171,TRivers,Server3,Logged Off Successful
1554209172,WDavis,OfficeComputer20,Started Python Client
1554209172,DHawkins,OfficeComputer10,Started Web Client
1554209173,SWayman,TestSystem2,Logged On Successful
1554209175,DHawkins,OfficeComputer6,Logged Off Successful
1554209176,SWayman,TestSystem2,Started Web Client
1554209177,LCarney,OfficeComputer13,Logged Off Successful
1554209179,SConrad,OfficeComputer14,Logged Off Successful
1554209181,KSwanson,OfficeComputer15,Logged On Successful
1554209182,KSwanson,OfficeComputer15,Started Web Client
1554209183,LBaker,OfficeComputer13,Logged On Successful
1554209184,LBaker,OfficeComputer13,Started SNMP Client
1554209185,MBowen,OfficeComputer16,Logged On Successful
1554209187,MBowen,TestSystem2,Logged Off Successful
1554209188,MBowen,OfficeComputer16,Started FTP Client
1554209189,LBaker,OfficeComputer8,Logged Off Successful
1554209191,WDavis,OfficeComputer6,Logged Off Successful
1554209193,LRobinett,TestSystem2,Logged Off Successful
1554209195,MFoster,Server3,Logged Off Successful
1554209197,RFrank,Server2,Logged On Successful
1554209199,RMelton,Server1,Logged Off Successful
1554209201,SWayman,OfficeComputer10,Logged On Successful
1554209201,RFrank,Server2,Started SNMP Client
1554209203,SWayman,OfficeComputer6,Logged Off Successful
1554209203,SWayman,OfficeComputer10,Started Web Client
1554209205,DHawkins,OfficeComputer14,Logged Off Successful
1554209207,TRivers,OfficeComputer18,Logged On Successful
1554209209,WDavis,OfficeComputer13,Logged On Successful
1554209209,TRivers,OfficeComputer18,Started Python Client
1554209211,KSwanson,OfficeComputer17,Logged Off Successful
1554209212,WDavis,OfficeComputer13,Started Web Client
1554209213,MBowen,Server1,Logged Off Successful
1554209215,LCarney,Server2,Logged Off Successful
1554209217,HMcCann,OfficeComputer15,Logged On Successful
1554209219,SConrad,OfficeComputer2,Logged Off Successful
1554209219,HMcCann,OfficeComputer15,Started Web Client
1554209221,TRivers,Server1,Logged Off Successful
1554209223,WDavis,OfficeComputer15,Logged On Successful
1554209225,LMarshall,OfficeComputer15,Logged On Successful
1554209227,LRobinett,TestSystem2,Logged On Successful
1554209229,RFrank,OfficeComputer13,Logged Off Successful
1554209229,LMarshall,OfficeComputer15,Started FTP Client
1554209229,LRobinett,TestSystem2,Started Web Client
1554209231,WDavis,OfficeComputer3,Logged Off Successful
1554209231,WDavis,OfficeComputer15,Started Web Client
1554209233,RKelly,OfficeComputer9,Logged Off Successful
1554209235,MFoster,OfficeComputer13,Logged Off Successful
1554209237,WDavis,OfficeComputer19,Logged On Successful
1554209238,WDavis,OfficeComputer19,Started Web Client
1554209239,MFoster,OfficeComputer17,Logged Off Successful
1554209241,SWayman,OfficeComputer2,Logged Off Successful
1554209243,PCannon,Server2,Logged On Successful
1554209245,RMelton,Server2,Logged Off Successful
1554209247,RFrank,OfficeComputer12,Logged Off Successful
1554209249,MFoster,OfficeComputer9,Logged Off Successful
1554209250,PCannon,Server2,Started Web Client
1554209251,LRobinett,OfficeComputer10,Logged Off Successful
1554209253,SWayman,TestSystem1,Logged On Successful
1554209255,RMelton,OfficeComputer7,Logged Off Successful
1554209256,SWayman,TestSystem1,Started SNMP Client
1554209257,DHawkins,Server3,Logged On Successful
1554209259,RMelton,OfficeComputer5,Logged On Successful
1554209261,PCannon,OfficeComputer17,Logged Off Successful
1554209262,RMelton,OfficeComputer5,Started Python Client
1554209263,MFoster,OfficeComputer16,Logged On Successful
1554209263,DHawkins,Server3,Started Web Client
1554209265,HMcCann,OfficeComputer11,Logged On Successful
1554209265,MFoster,OfficeComputer16,Started Web Client
1554209267,SWayman,OfficeComputer20,Logged On Successful
1554209269,MFoster,OfficeComputer17,Logged On Successful
1554209270,MFoster,OfficeComputer17,Started Python Client
1554209271,LCarney,OfficeComputer3,Logged Off Successful
1554209271,HMcCann,OfficeComputer11,Started Python Client
1554209273,LBaker,OfficeComputer15,Logged On Successful
1554209275,WDavis,OfficeComputer11,Logged Off Successful
1554209275,SWayman,OfficeComputer20,Started SNMP Client
1554209277,LCarney,OfficeComputer14,Logged On Successful
1554209278,LBaker,OfficeComputer15,Started FTP Client
1554209279,MFoster,OfficeComputer14,Logged On Successful
1554209281,PCannon,OfficeComputer14,Logged On Successful
1554209283,SConrad,OfficeComputer8,Logged Off Successful
1554209283,PCannon,OfficeComputer14,Started FTP Client
1554209285,SWayman,OfficeComputer7,Logged Off Successful
1554209285,LCarney,OfficeComputer14,Started Web Client
1554209286,MFoster,OfficeComputer14,Started FTP Client
1554209287,LMarshall,TestSystem2,Logged On Successful
1554209289,KSwanson,OfficeComputer5,Logged Off Successful
1554209291,EJacobs,TestSystem2,Logged On Successful
1554209293,RMelton,Server1,Logged On Successful
1554209295,PCannon,OfficeComputer6,Logged Off Successful
1554209295,LMarshall,TestSystem2,Started Web Client
1554209297,KSwanson,OfficeComputer14,Logged On Successful
1554209297,EJacobs,TestSystem2,Started SNMP Client
1554209297,RMelton,Server1,Started SNMP Client
1554209299,EJacobs,TestSystem2,Logged On Successful
1554209301,MBowen,OfficeComputer1,Logged On Successful
1554209301,EJacobs,TestSystem2,Started Python Client
1554209302,KSwanson,OfficeComputer14,Started Python Client
1554209303,MBowen,OfficeComputer12,Logged Off Successful
1554209305,TRivers,OfficeComputer7,Logged Off Successful
1554209305,MBowen,OfficeComputer1,Started Python Client
1554209307,MBowen,OfficeComputer10,Logged Off Successful
1554209309,WDavis,OfficeComputer1,Logged On Successful
1554209311,LMarshall,OfficeComputer12,Logged Off Successful
1554209311,WDavis,OfficeComputer1,Started Python Client
1554209313,TRivers,TestSystem1,Logged Off Successful
1554209315,LBaker,OfficeComputer18,Logged Off Successful
1554209317,SConrad,Server3,Logged On Successful
1554209319,LBaker,Server1,Logged Off Successful
1554209321,SConrad,OfficeComputer15,Logged Off Successful
1554209323,SConrad,TestSystem2,Logged Off Successful
1554209324,SConrad,Server3,Started Python Client
1554209325,LMarshall,OfficeComputer4,Logged Off Successful
1554209327,LCarney,OfficeComputer18,Logged On Successful
1554209329,MFoster,OfficeComputer15,Logged Off Successful
1554209331,BCombs,Server3,Logged On Successful
1554209333,MFoster,OfficeComputer11,Logged On Successful
1554209333,LCarney,OfficeComputer18,Started Web Client
1554209334,BCombs,Server3,Started SNMP Client
1554209335,RKelly,OfficeComputer6,Logged On Successful
1554209336,MFoster,OfficeComputer11,Started Web Client
1554209337,LMarshall,OfficeComputer14,Logged On Successful
1554209339,TRivers,OfficeComputer9,Logged Off Successful
1554209341,LMarshall,OfficeComputer7,Logged On Successful
1554209342,LMarshall,OfficeComputer14,Started Python Client
1554209343,MFoster,OfficeComputer3,Logged Off Successful
1554209343,RKelly,OfficeComputer6,Started SNMP Client
1554209344,LMarshall,OfficeComputer7,Started SNMP Client
1554209345,KSwanson,OfficeComputer20,Logged On Successful
1554209347,KSwanson,OfficeComputer15,Logged On Successful
1554209349,DHawkins,OfficeComputer4,Logged On Successful
1554209351,RFrank,OfficeComputer16,Logged Off Successful
1554209351,KSwanson,OfficeComputer20,Started Web Client
